Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
0	-846.0082	-956.7733	110.765	0.28314	0.399604	0.00214227	0.315114	0.06203071	0.9250578	0.814846	8.737645
6	-854.6467	-968.1884	113.5417	0.422534	0.512068	0.00331183	0.0620854	0.08386846	0.9569241	0.9515322	2.49326
12	-848.6551	-962.1188	113.4637	0.441511	0.535066	0.00346057	0.0199624	0.07330357	0.9517311	0.7338349	2.716413
18	-852.3969	-965.747	113.3501	0.10212	0.860223	0.00556354	0.0320935	0.07483032	1.245306	0.6337934	2.548947
24	-850.3941	-965.7914	115.3973	0.0804042	0.664482	0.00408818	0.251025	0.0835834	1.095391	0.562222	0.490712
30	-847.9197	-962.4885	114.5688	0.255677	0.504875	0.00874908	0.230699	0.06162913	1.064441	0.6632496	1.017524
36	-861.1281	-975.4852	114.3571	0.57046	0.322426	0.00116252	0.105952	0.05494219	1.042242	0.6627122	1.132244
42	-873.033	-988.0916	115.0586	0.333919	0.551891	0.108292	0.00589767	0.08619284	1.061498	1.227811	0.2930449
48	-859.9063	-974.3336	114.4273	0.096935	0.804531	0.0896243	0.00890942	0.1260162	0.8874624	1.133775	1.511018
54	-863.5167	-978.8653	115.3486	0.0295548	0.666126	0.0323609	0.271958	0.1074439	1.310548	0.4157721	0.4929758
60	-860.6064	-974.7109	114.1045	0.313616	0.518794	0.0336094	0.133981	0.08106196	1.071786	0.5428576	1.868801
66	-863.1126	-978.4918	115.3792	0.157823	0.685415	0.026326	0.130435	0.08287089	1.064422	0.5726568	0.5302331
72	-872.3066	-987.298	114.9915	0.182599	0.731744	0.0816625	0.00399494	0.0476806	0.5381811	0.9088037	0.6718285
78	-868.0369	-983.459	115.4222	0.2528	0.706614	0.0398961	0.000689683	0.07656312	0.6592248	1.141027	0.1732155
84	-862.6834	-978.265	115.5816	0.422897	0.559699	0.0167432	0.000660911	0.08302571	0.4016978	1.237601	0.4299336
90	-861.9141	-976.7692	114.8551	0.153155	0.807951	0.0371329	0.00176104	0.08453714	0.7025892	1.114976	0.9948223
96	-855.7121	-970.3177	114.6057	0.153222	0.808303	0.0371491	0.00132554	0.08854052	0.8021931	0.9624209	1.356318
102	-855.2022	-970.5066	115.3044	0.152747	0.805798	0.037034	0.00442081	0.0801163	0.8143056	0.9624209	0.5661482
108	-861.1561	-973.6858	112.5297	0.335471	0.502715	0.0176618	0.144152	0.07197468	0.6436176	1.198849	4.131064
114	-856.2194	-970.9478	114.7284	0.254659	0.700122	0.00876462	0.036454	0.07885186	1.033134	0.6942419	1.103494
120	-854.4059	-968.8902	114.4843	0.217496	0.745232	0.00890713	0.0283646	0.0767319	0.8582483	0.7772239	1.476573
126	-859.9712	-973.035	113.0638	0.414365	0.543382	0.0126238	0.0296291	0.1060423	1.160837	0.7813862	3.461059
132	-852.122	-966.5944	114.4724	0.251774	0.676877	0.0309865	0.0403623	0.05597291	1.493734	0.3987661	0.6186362
138	-842.7806	-954.7493	111.9687	0.15832	0.76207	0.0288942	0.0507156	0.05434711	1.115177	0.4734011	4.834699
144	-839.8875	-953.1445	113.257	0.0400129	0.638542	0.0100899	0.311355	0.07137178	1.069208	0.677538	2.873211
150	-838.9377	-953.8709	114.9332	0.234634	0.548258	0.00724963	0.209859	0.08522954	0.8659416	0.8346612	1.031026
156	-846.5421	-961.6463	115.1042	0.240635	0.483293	0.00611733	0.269955	0.1045177	0.7125985	0.9998769	1.008263
162	-847.7932	-962.5869	114.7937	0.309759	0.503111	0.0117845	0.175346	0.07872084	0.9620371	0.8364819	1.008263
168	-854.2558	-969.264	115.0082	0.355206	0.337126	0.0197647	0.287904	0.05703748	0.5598525	0.7473479	0.9530328
174	-846.5822	-960.9611	114.3789	0.329343	0.0910764	0.00500439	0.574576	0.06214679	0.5640659	0.9082805	1.588699
180	-844.9782	-959.5031	114.5249	0.642499	0.203824	0.00273374	0.150943	0.08974099	0.808325	0.8178523	1.599407
186	-859.2123	-972.5981	113.3858	0.279548	0.317181	0.0042541	0.399016	0.09089092	1.047447	0.8405859	2.843954
192	-845.5836	-960.5453	114.9617	0.274901	0.494912	0.00242825	0.227759	0.08654826	0.9343843	0.8033836	0.9704046
198	-853.9856	-968.1564	114.1708	0.357589	0.141173	0.00968211	0.491556	0.05771636	1.175873	0.4917446	1.291442
204	-858.4462	-971.5419	113.0956	0.425157	0.293086	0.00380081	0.277956	0.09683944	1.155289	0.7673392	3.324038
210	-850.5209	-964.0979	113.577	0.402914	0.22844	0.00360197	0.365044	0.07476758	1.277087	0.6550563	2.158611
216	-851.2665	-965.2053	113.9388	0.206521	0.754569	0.000958273	0.0379517	0.07476758	1.183745	0.6721052	1.792646
222	-864.5184	-978.5856	114.0672	0.719446	0.22199	0.00476155	0.0538023	0.1077708	0.9036895	0.9320553	2.096524
228	-856.2872	-970.0381	113.7509	0.769424	0.0985056	0.010151	0.121919	0.06514869	0.949086	0.7743687	2.096524
234	-851.7926	-963.9772	112.1845	0.315887	0.45689	0.00543639	0.221786	0.06977606	0.54516	0.8464	5.908219
240	-851.627	-965.8603	114.2333	0.0628244	0.328549	0.00680557	0.601821	0.08984696	1.00357	0.9070275	1.626233
246	-855.5675	-970.8916	115.3241	0.201426	0.435137	0.0218199	0.341617	0.06364581	0.8461564	0.8774426	0.1707433
252	-850.5475	-965.6349	115.0874	0.345369	0.579776	0.0115569	0.0632987	0.1010047	0.8738101	1.027405	0.8181202
258	-852.0667	-965.2766	113.2099	0.545841	0.206615	0.0182652	0.229279	0.08673966	0.7268717	1.300137	2.808783
264	-861.1635	-976.3125	115.1491	0.524974	0.209841	0.0195668	0.245618	0.07191925	0.6614052	0.8932903	0.8303289
270	-857.859	-973.2283	115.3693	0.289641	0.680541	0.014456	0.0153615	0.08013885	1.040296	0.8338378	0.3797899
276	-857.0592	-969.4067	112.3474	0.328661	0.60478	0.0232251	0.0433331	0.08013885	1.181834	0.5699569	4.66433
282	-852.1175	-967.4045	115.287	0.127823	0.420092	0.0263567	0.425729	0.0782362	0.9542147	0.9970544	0.1662648
288	-842.6062	-957.5367	114.9305	0.0560775	0.611686	0.0383773	0.293859	0.07590226	0.7126677	0.8393379	1.088469
294	-854.4731	-968.2395	113.7664	0.035729	0.80214	0.0219989	0.140132	0.05865585	0.986777	0.5867046	2.012649
300	-854.6681	-968.507	113.8389	0.300702	0.589399	0.0161644	0.0937346	0.05865585	1.044522	0.6004461	1.83701
306	-869.7466	-982.6491	112.9025	0.082012	0.568161	0.0275264	0.3223	0.101546	1.440541	0.5517092	3.397822
312	-852.7522	-967.384	114.6317	0.128178	0.619427	0.0198598	0.232535	0.1195802	1.052999	0.7861177	1.43276
318	-847.2181	-962.0689	114.8509	0.0616462	0.663279	0.0260778	0.248997	0.07621346	1.052999	0.6196199	0.9662914
324	-852.074	-966.842	114.7679	0.282621	0.500561	0.0153166	0.201502	0.08193114	1.043985	0.6653551	1.099887
330	-852.5127	-967.8829	115.3703	0.126157	0.711549	0.030481	0.131813	0.08135749	1.168277	0.6241301	0.3961544
336	-848.4558	-963.1488	114.693	0.0581717	0.808898	0.0411391	0.0917913	0.08673802	1.052707	0.7554362	1.160334
342	-863.1773	-977.6641	114.4868	0.00593403	0.651599	0.0211461	0.321321	0.07869375	1.157566	0.6761086	1.235063
348	-856.7381	-968.458	111.7199	0.00564629	0.685757	0.0257997	0.282797	0.09063683	0.7398151	0.8920575	7.149793
354	-857.7195	-972.4995	114.78	0.00922456	0.497818	0.0421499	0.450808	0.09043725	0.8500873	0.9141664	1.181774
360	-857.616	-972.0119	114.3959	0.762014	0.195071	0.00658224	0.0363334	0.07666205	0.6061349	1.049522	1.588324
366	-858.1426	-971.4903	113.3477	0.16911	0.485174	0.0237233	0.321993	0.08131314	0.6892795	1.020135	3.082862
372	-847.3369	-962.2792	114.9423	0.259243	0.53234	0.0198025	0.188614	0.08131314	0.9896269	0.7617276	0.9158029
378	-855.0222	-968.4473	113.4251	0.178917	0.719125	0.0367065	0.0652512	0.0947524	0.6146624	1.153179	3.032913
384	-860.1099	-975.4162	115.3063	0.12492	0.742079	0.0289746	0.104026	0.0901094	0.5905537	0.9176292	0.9057552
390	-850.1621	-964.7701	114.6081	0.144345	0.777427	0.0399546	0.0382732	0.07739848	0.8299475	0.9380199	1.230617
396	-847.5232	-961.8978	114.3747	0.0560417	0.620881	0.0319092	0.291168	0.06343645	0.7015964	0.8637018	1.501996
402	-848.4466	-962.6464	114.1998	0.000952344	0.509718	0.00934743	0.479982	0.0621505	0.7703151	0.958561	1.501996
408	-849.7044	-964.9047	115.2002	0.00130065	0.69614	0.0127661	0.289793	0.08887702	0.7806169	1.005114	0.7348631
414	-852.4833	-967.3579	114.8746	0.349799	0.170104	0.00168372	0.478414	0.05543671	0.6296915	0.8268359	0.9284299
420	-852.9384	-967.773	114.8346	0.396386	0.169744	0.00155778	0.432312	0.07180073	0.7810976	0.7718104	1.118647
426	-854.3797	-968.9571	114.5774	0.515195	0.210904	0.0017329	0.272168	0.06994894	0.892551	0.7356416	1.273333
432	-855.5599	-969.6659	114.106	0.305178	0.124881	0.0109708	0.558971	0.05031326	0.7853874	0.8340915	1.454047
438	-858.2831	-972.8514	114.5683	0.428865	0.231564	0.0154172	0.324153	0.05031326	0.3023882	0.8785083	1.435606
444	-860.5542	-975.9548	115.4006	0.48266	0.373338	0.0185385	0.125463	0.06477997	0.7812148	0.9323637	0.2109621
